20230601 053400;1.357590;1.357600;1.357490;1.357490;0
20230601 053500;1.357480;1.357560;1.357450;1.357560;0
20230601 053600;1.357520;1.357650;1.357510;1.357600;0
20230601 053700;1.357590;1.357600;1.357500;1.357500;0
20230601 053800;1.357490;1.357710;1.357490;1.357690;0
20230601 053900;1.357690;1.357690;1.357490;1.357550;0
20230601 054000;1.357550;1.357590;1.357530;1.357560;0
20230601 054100;1.357570;1.357690;1.357510;1.357660;0
20230601 054200;1.357660;1.357660;1.357470;1.357540;0
20230601 054300;1.357530;1.357580;1.357460;1.357460;0
20230601 054400;1.357480;1.357490;1.357360;1.357360;0
20230601 054500;1.357380;1.357420;1.357150;1.357150;0
20230601 054600;1.357140;1.357180;1.357080;1.357140;0
20230601 054700;1.357170;1.357170;1.357090;1.357090;0
20230601 054800;1.357080;1.357250;1.357050;1.357180;0
20230601 054900;1.357180;1.357210;1.357070;1.357130;0
20230601 055000;1.357130;1.357140;1.357050;1.357080;0
20230601 055100;1.357080;1.357090;1.356940;1.357000;0
20230601 055200;1.356980;1.356980;1.356830;1.356830;0
20230601 055300;1.356850;1.357000;1.356850;1.356950;0
20230601 055400;1.356960;1.356960;1.356810;1.356830;0
20230601 055500;1.356870;1.356890;1.356570;1.356600;0
20230601 055600;1.356610;1.356760;1.356600;1.356730;0
20230601 055700;1.356720;1.356890;1.356720;1.356740;0
20230601 055800;1.356730;1.356730;1.356510;1.356510;0
20230601 055900;1.356500;1.356590;1.356500;1.356540;0
20230601 070000;1.356740;1.356740;1.356500;1.356520;0
20230601 070100;1.356490;1.356550;1.356440;1.356460;0
20230601 070200;1.356460;1.356480;1.356380;1.356380;0
20230601 070300;1.356370;1.356370;1.356210;1.356310;0
20230601 070400;1.356310;1.356390;1.356250;1.356390;0
20230601 070500;1.356380;1.356430;1.356230;1.356230;0
20230601 070600;1.356240;1.356340;1.356230;1.356340;0
20230601 070700;1.356340;1.356350;1.356280;1.356350;0
20230601 070800;1.356330;1.356330;1.356150;1.356220;0
20230601 070900;1.356270;1.356280;1.356170;1.356180;0
20230601 071000;1.356160;1.356210;1.356150;1.356150;0
20230601 071100;1.356160;1.356170;1.356080;1.356120;0
20230601 071200;1.356120;1.356120;1.355900;1.355930;0
20230601 071300;1.355910;1.355910;1.355700;1.355700;0
20230601 071400;1.355710;1.355830;1.355610;1.355610;0
20230601 071500;1.355620;1.355640;1.355450;1.355520;0
20230601 071600;1.355540;1.355820;1.355500;1.355750;0
20230601 071700;1.355780;1.355890;1.355780;1.355810;0
20230601 071800;1.355820;1.355930;1.355820;1.355910;0
20230601 071900;1.355920;1.356010;1.355910;1.355910;0
20230601 072000;1.355930;1.356140;1.355920;1.356110;0
20230601 072100;1.356120;1.356280;1.356080;1.356270;0
20230601 072200;1.356260;1.356400;1.356260;1.356290;0
20230601 072300;1.356290;1.356420;1.356290;1.356390;0
20230601 072400;1.356390;1.356460;1.356370;1.356400;0
20230601 072500;1.356380;1.356470;1.356310;1.356380;0
20230601 072600;1.356390;1.356570;1.356390;1.356440;0
20230601 072700;1.356440;1.356480;1.356420;1.356460;0
20230601 072800;1.356480;1.356500;1.356420;1.356450;0
20230601 072900;1.356440;1.356530;1.356440;1.356530;0
20230601 073000;1.356510;1.356550;1.356450;1.356490;0
20230601 073100;1.356460;1.356460;1.356360;1.356420;0
20230601 073200;1.356450;1.356450;1.356290;1.356330;0
20230601 073300;1.356300;1.356470;1.356200;1.356470;0
20230601 073400;1.356460;1.356470;1.356280;1.356280;0
20230601 073500;1.356300;1.356370;1.356230;1.356280;0
20230601 073600;1.356300;1.356380;1.356250;1.356320;0
20230601 073700;1.356320;1.356320;1.356270;1.356290;0
20230601 073800;1.356270;1.356270;1.356030;1.356090;0
20230601 073900;1.356110;1.356400;1.356100;1.356330;0
20230601 074000;1.356320;1.356500;1.356220;1.356490;0
20230601 074100;1.356490;1.356500;1.356440;1.356450;0
20230601 074200;1.356460;1.356470;1.356250;1.356270;0
20230601 074300;1.356280;1.356370;1.356240;1.356290;0
20230601 074400;1.356290;1.356290;1.355990;1.356120;0
20230601 074500;1.356120;1.356240;1.356120;1.356230;0
20230601 074600;1.356240;1.356270;1.356170;1.356270;0
20230601 074700;1.356260;1.356310;1.356260;1.356280;0
20230601 074800;1.356270;1.356270;1.356180;1.356230;0
20230601 074900;1.356240;1.356320;1.356130;1.356190;0
20230601 075000;1.356200;1.356400;1.356200;1.356380;0
20230601 075100;1.356380;1.356420;1.356370;1.356420;0
20230601 075200;1.356410;1.356410;1.356380;1.356380;0
20230601 075300;1.356390;1.356480;1.356320;1.356380;0
20230601 075400;1.356400;1.356480;1.356300;1.356310;0
20230601 075500;1.356290;1.356350;1.356250;1.356300;0
20230601 075600;1.356300;1.356330;1.356180;1.356220;0
20230601 075700;1.356210;1.356300;1.356200;1.356210;0
20230601 075800;1.356190;1.356240;1.356030;1.356100;0
20230601 075900;1.356100;1.356120;1.356040;1.356110;0
20230601 090000;1.353710;1.353890;1.353580;1.353870;0
20230601 090100;1.353880;1.354160;1.353790;1.354100;0
20230601 090200;1.354100;1.354260;1.353980;1.353980;0
20230601 090300;1.354000;1.354210;1.353750;1.353880;0
20230601 090400;1.353900;1.353900;1.353680;1.353710;0
20230601 090500;1.353710;1.353820;1.353700;1.353730;0
20230601 090600;1.353720;1.353730;1.353540;1.353600;0
20230601 090700;1.353570;1.353680;1.353440;1.353550;0
20230601 090800;1.353560;1.354010;1.353560;1.353960;0
20230601 090900;1.353970;1.354010;1.353790;1.353990;0
20230601 091000;1.354000;1.354170;1.353800;1.353830;0
20230601 091100;1.353860;1.354000;1.353860;1.353940;0
20230601 091200;1.353930;1.354370;1.353860;1.354290;0
20230601 091300;1.354290;1.354380;1.354160;1.354260;0
20230601 091400;1.354270;1.354390;1.354170;1.354390;0
20230601 091500;1.354390;1.354470;1.354200;1.354200;0
20230601 091600;1.354200;1.354470;1.354190;1.354370;0
20230601 091700;1.354370;1.354530;1.354340;1.354500;0
20230601 091800;1.354500;1.354650;1.354350;1.354350;0
20230601 091900;1.354340;1.354360;1.354240;1.354350;0
20230601 092000;1.354350;1.354430;1.354260;1.354330;0
20230601 092100;1.354340;1.354570;1.354340;1.354570;0
20230601 092200;1.354560;1.354620;1.354450;1.354610;0
20230601 092300;1.354620;1.354730;1.354350;1.354460;0
20230601 092400;1.354480;1.354670;1.354460;1.354660;0
20230601 092500;1.354630;1.354660;1.354400;1.354400;0
20230601 092600;1.354390;1.354470;1.354330;1.354470;0
20230601 092700;1.354480;1.354750;1.354470;1.354750;0
20230601 092800;1.354750;1.354750;1.354510;1.354540;0
